"","hour","x","lat","lon"
"219","2016-01-10 02:00:00",0,43.066828,-89.387366
"220","2016-01-10 03:00:00",1,43.066828,-89.387366
"221","2016-01-10 04:00:00",0,43.066828,-89.387366
"222","2016-01-10 05:00:00",1,43.066828,-89.387366
"223","2016-01-10 06:00:00",2,43.066828,-89.387366
"224","2016-01-10 07:00:00",0,43.066828,-89.387366
"225","2016-01-10 08:00:00",1,43.066828,-89.387366
"226","2016-01-10 09:00:00",2,43.066828,-89.387366
"227","2016-01-10 10:00:00",6,43.066828,-89.387366
"228","2016-01-10 11:00:00",2,43.066828,-89.387366
"229","2016-01-10 12:00:00",5,43.066828,-89.387366
"230","2016-01-10 13:00:00",7,43.066828,-89.387366
"231","2016-01-10 14:00:00",5,43.066828,-89.387366
"232","2016-01-10 15:00:00",12,43.066828,-89.387366
"233","2016-01-10 16:00:00",6,43.066828,-89.387366
"234","2016-01-10 17:00:00",4,43.066828,-89.387366
"235","2016-01-10 18:00:00",1,43.066828,-89.387366
"236","2016-01-10 19:00:00",1,43.066828,-89.387366
"237","2016-01-10 20:00:00",4,43.066828,-89.387366
"238","2016-01-10 21:00:00",1,43.066828,-89.387366
"239","2016-01-10 22:00:00",1,43.066828,-89.387366
"240","2016-01-10 23:00:00",1,43.066828,-89.387366
"241","2016-01-11 00:00:00",0,43.066828,-89.387366
"242","2016-01-11 01:00:00",0,43.066828,-89.387366
"243","2016-01-11 02:00:00",0,43.066828,-89.387366
"244","2016-01-11 03:00:00",0,43.066828,-89.387366
"245","2016-01-11 04:00:00",0,43.066828,-89.387366
"246","2016-01-11 05:00:00",1,43.066828,-89.387366
"247","2016-01-11 06:00:00",6,43.066828,-89.387366
"248","2016-01-11 07:00:00",38,43.066828,-89.387366
"249","2016-01-11 08:00:00",25,43.066828,-89.387366
"250","2016-01-11 09:00:00",20,43.066828,-89.387366
"251","2016-01-11 10:00:00",8,43.066828,-89.387366
"252","2016-01-11 11:00:00",4,43.066828,-89.387366
"253","2016-01-11 12:00:00",5,43.066828,-89.387366
"254","2016-01-11 13:00:00",6,43.066828,-89.387366
"255","2016-01-11 14:00:00",8,43.066828,-89.387366
"256","2016-01-11 15:00:00",5,43.066828,-89.387366
"257","2016-01-11 16:00:00",32,43.066828,-89.387366
"258","2016-01-11 17:00:00",29,43.066828,-89.387366
"259","2016-01-11 18:00:00",21,43.066828,-89.387366
"260","2016-01-11 19:00:00",5,43.066828,-89.387366
"261","2016-01-11 20:00:00",10,43.066828,-89.387366
"262","2016-01-11 21:00:00",4,43.066828,-89.387366
"263","2016-01-11 22:00:00",1,43.066828,-89.387366
"264","2016-01-11 23:00:00",2,43.066828,-89.387366
"265","2016-01-12 00:00:00",1,43.066828,-89.387366
"266","2016-01-12 01:00:00",2,43.066828,-89.387366
"267","2016-01-12 02:00:00",1,43.066828,-89.387366
"268","2016-01-12 03:00:00",0,43.066828,-89.387366
"269","2016-01-12 04:00:00",0,43.066828,-89.387366
"270","2016-01-12 05:00:00",3,43.066828,-89.387366
"271","2016-01-12 06:00:00",6,43.066828,-89.387366
"272","2016-01-12 07:00:00",34,43.066828,-89.387366
"273","2016-01-12 08:00:00",32,43.066828,-89.387366
"274","2016-01-12 09:00:00",17,43.066828,-89.387366
"275","2016-01-12 10:00:00",14,43.066828,-89.387366
"276","2016-01-12 11:00:00",3,43.066828,-89.387366
"277","2016-01-12 12:00:00",4,43.066828,-89.387366
"278","2016-01-12 13:00:00",8,43.066828,-89.387366
"279","2016-01-12 14:00:00",10,43.066828,-89.387366
"280","2016-01-12 15:00:00",13,43.066828,-89.387366
"281","2016-01-12 16:00:00",33,43.066828,-89.387366
"282","2016-01-12 17:00:00",26,43.066828,-89.387366
"283","2016-01-12 18:00:00",17,43.066828,-89.387366
"284","2016-01-12 19:00:00",9,43.066828,-89.387366
"285","2016-01-12 20:00:00",10,43.066828,-89.387366
"286","2016-01-12 21:00:00",2,43.066828,-89.387366
"287","2016-01-12 22:00:00",0,43.066828,-89.387366
"288","2016-01-12 23:00:00",4,43.066828,-89.387366
"289","2016-01-13 00:00:00",0,43.066828,-89.387366
"290","2016-01-13 01:00:00",1,43.066828,-89.387366
"291","2016-01-13 02:00:00",1,43.066828,-89.387366
"292","2016-01-13 03:00:00",0,43.066828,-89.387366
"293","2016-01-13 04:00:00",0,43.066828,-89.387366
"294","2016-01-13 05:00:00",3,43.066828,-89.387366
"295","2016-01-13 06:00:00",9,43.066828,-89.387366
"296","2016-01-13 07:00:00",33,43.066828,-89.387366
"297","2016-01-13 08:00:00",35,43.066828,-89.387366
"298","2016-01-13 09:00:00",19,43.066828,-89.387366
"299","2016-01-13 10:00:00",6,43.066828,-89.387366
"300","2016-01-13 11:00:00",3,43.066828,-89.387366
"301","2016-01-13 12:00:00",6,43.066828,-89.387366
"302","2016-01-13 13:00:00",4,43.066828,-89.387366
"303","2016-01-13 14:00:00",12,43.066828,-89.387366
"304","2016-01-13 15:00:00",14,43.066828,-89.387366
"305","2016-01-13 16:00:00",33,43.066828,-89.387366
"306","2016-01-13 17:00:00",37,43.066828,-89.387366
"307","2016-01-13 18:00:00",19,43.066828,-89.387366
"308","2016-01-13 19:00:00",8,43.066828,-89.387366
"309","2016-01-13 20:00:00",6,43.066828,-89.387366
"310","2016-01-13 21:00:00",7,43.066828,-89.387366
"311","2016-01-13 22:00:00",2,43.066828,-89.387366
"312","2016-01-13 23:00:00",3,43.066828,-89.387366
"313","2016-01-14 00:00:00",0,43.066828,-89.387366
"314","2016-01-14 01:00:00",0,43.066828,-89.387366
"315","2016-01-14 02:00:00",1,43.066828,-89.387366
"316","2016-01-14 03:00:00",0,43.066828,-89.387366
"317","2016-01-14 04:00:00",0,43.066828,-89.387366
"318","2016-01-14 05:00:00",3,43.066828,-89.387366
"319","2016-01-14 06:00:00",13,43.066828,-89.387366
"320","2016-01-14 07:00:00",37,43.066828,-89.387366
"321","2016-01-14 08:00:00",35,43.066828,-89.387366
"322","2016-01-14 09:00:00",30,43.066828,-89.387366
"323","2016-01-14 10:00:00",11,43.066828,-89.387366
"324","2016-01-14 11:00:00",9,43.066828,-89.387366
"325","2016-01-14 12:00:00",15,43.066828,-89.387366
"326","2016-01-14 13:00:00",23,43.066828,-89.387366
"327","2016-01-14 14:00:00",23,43.066828,-89.387366
"328","2016-01-14 15:00:00",33,43.066828,-89.387366
"329","2016-01-14 16:00:00",51,43.066828,-89.387366
"330","2016-01-14 17:00:00",70,43.066828,-89.387366
"331","2016-01-14 18:00:00",28,43.066828,-89.387366
"332","2016-01-14 19:00:00",15,43.066828,-89.387366
"333","2016-01-14 20:00:00",10,43.066828,-89.387366
"334","2016-01-14 21:00:00",8,43.066828,-89.387366
"335","2016-01-14 22:00:00",5,43.066828,-89.387366
"336","2016-01-14 23:00:00",6,43.066828,-89.387366
"337","2016-01-15 00:00:00",2,43.066828,-89.387366
"338","2016-01-15 01:00:00",0,43.066828,-89.387366
"339","2016-01-15 02:00:00",1,43.066828,-89.387366
"340","2016-01-15 03:00:00",0,43.066828,-89.387366
"341","2016-01-15 04:00:00",0,43.066828,-89.387366
"342","2016-01-15 05:00:00",0,43.066828,-89.387366
"343","2016-01-15 06:00:00",20,43.066828,-89.387366
"344","2016-01-15 07:00:00",42,43.066828,-89.387366
"345","2016-01-15 08:00:00",38,43.066828,-89.387366
"346","2016-01-15 09:00:00",28,43.066828,-89.387366
"347","2016-01-15 10:00:00",20,43.066828,-89.387366
"348","2016-01-15 11:00:00",21,43.066828,-89.387366
"349","2016-01-15 12:00:00",18,43.066828,-89.387366
"350","2016-01-15 13:00:00",18,43.066828,-89.387366
"351","2016-01-15 14:00:00",20,43.066828,-89.387366
"352","2016-01-15 15:00:00",26,43.066828,-89.387366
"353","2016-01-15 16:00:00",38,43.066828,-89.387366
"354","2016-01-15 17:00:00",52,43.066828,-89.387366
"355","2016-01-15 18:00:00",25,43.066828,-89.387366
"356","2016-01-15 19:00:00",13,43.066828,-89.387366
"357","2016-01-15 20:00:00",6,43.066828,-89.387366
"358","2016-01-15 21:00:00",4,43.066828,-89.387366
"359","2016-01-15 22:00:00",8,43.066828,-89.387366
"360","2016-01-15 23:00:00",3,43.066828,-89.387366
"361","2016-01-16 00:00:00",1,43.066828,-89.387366
"362","2016-01-16 01:00:00",1,43.066828,-89.387366
"363","2016-01-16 02:00:00",1,43.066828,-89.387366
"364","2016-01-16 03:00:00",2,43.066828,-89.387366
"365","2016-01-16 04:00:00",0,43.066828,-89.387366
"366","2016-01-16 05:00:00",2,43.066828,-89.387366
"367","2016-01-16 06:00:00",2,43.066828,-89.387366
"368","2016-01-16 07:00:00",6,43.066828,-89.387366
"369","2016-01-16 08:00:00",4,43.066828,-89.387366
"370","2016-01-16 09:00:00",10,43.066828,-89.387366
"371","2016-01-16 10:00:00",10,43.066828,-89.387366
"372","2016-01-16 11:00:00",12,43.066828,-89.387366
"373","2016-01-16 12:00:00",5,43.066828,-89.387366
"374","2016-01-16 13:00:00",10,43.066828,-89.387366
"375","2016-01-16 14:00:00",20,43.066828,-89.387366
"376","2016-01-16 15:00:00",13,43.066828,-89.387366
"377","2016-01-16 16:00:00",12,43.066828,-89.387366
"378","2016-01-16 17:00:00",7,43.066828,-89.387366
"379","2016-01-16 18:00:00",10,43.066828,-89.387366
"380","2016-01-16 19:00:00",7,43.066828,-89.387366
"381","2016-01-16 20:00:00",1,43.066828,-89.387366
"382","2016-01-16 21:00:00",3,43.066828,-89.387366
"383","2016-01-16 22:00:00",1,43.066828,-89.387366
"384","2016-01-16 23:00:00",4,43.066828,-89.387366
"385","2016-01-17 00:00:00",1,43.066828,-89.387366
"386","2016-01-17 01:00:00",0,43.066828,-89.387366
"387","2016-01-17 02:00:00",1,43.066828,-89.387366
"388","2016-01-17 03:00:00",0,43.066828,-89.387366
"389","2016-01-17 04:00:00",0,43.066828,-89.387366
"390","2016-01-17 05:00:00",0,43.066828,-89.387366
"391","2016-01-17 06:00:00",1,43.066828,-89.387366
"392","2016-01-17 07:00:00",2,43.066828,-89.387366
"393","2016-01-17 08:00:00",0,43.066828,-89.387366
"394","2016-01-17 09:00:00",8,43.066828,-89.387366
"395","2016-01-17 10:00:00",3,43.066828,-89.387366
"396","2016-01-17 11:00:00",3,43.066828,-89.387366
"397","2016-01-17 12:00:00",2,43.066828,-89.387366
"398","2016-01-17 13:00:00",6,43.066828,-89.387366
"399","2016-01-17 14:00:00",4,43.066828,-89.387366
"400","2016-01-17 15:00:00",2,43.066828,-89.387366
"401","2016-01-17 16:00:00",2,43.066828,-89.387366
"402","2016-01-17 17:00:00",1,43.066828,-89.387366
"403","2016-01-17 18:00:00",2,43.066828,-89.387366
"404","2016-01-17 19:00:00",2,43.066828,-89.387366
"405","2016-01-17 20:00:00",2,43.066828,-89.387366
"406","2016-01-17 21:00:00",0,43.066828,-89.387366
"407","2016-01-17 22:00:00",1,43.066828,-89.387366
"408","2016-01-17 23:00:00",0,43.066828,-89.387366
"409","2016-01-18 00:00:00",0,43.066828,-89.387366
"410","2016-01-18 01:00:00",0,43.066828,-89.387366
"411","2016-01-18 02:00:00",0,43.066828,-89.387366
"412","2016-01-18 03:00:00",0,43.066828,-89.387366
"413","2016-01-18 04:00:00",0,43.066828,-89.387366
"414","2016-01-18 05:00:00",1,43.066828,-89.387366
"415","2016-01-18 06:00:00",3,43.066828,-89.387366
"416","2016-01-18 07:00:00",8,43.066828,-89.387366
"417","2016-01-18 08:00:00",7,43.066828,-89.387366
"418","2016-01-18 09:00:00",11,43.066828,-89.387366
"419","2016-01-18 10:00:00",3,43.066828,-89.387366
"420","2016-01-18 11:00:00",2,43.066828,-89.387366
"421","2016-01-18 12:00:00",4,43.066828,-89.387366
"422","2016-01-18 13:00:00",1,43.066828,-89.387366
"423","2016-01-18 14:00:00",5,43.066828,-89.387366
"424","2016-01-18 15:00:00",5,43.066828,-89.387366
"425","2016-01-18 16:00:00",4,43.066828,-89.387366
"426","2016-01-18 17:00:00",13,43.066828,-89.387366
"427","2016-01-18 18:00:00",4,43.066828,-89.387366
"428","2016-01-18 19:00:00",7,43.066828,-89.387366
"429","2016-01-18 20:00:00",4,43.066828,-89.387366
"430","2016-01-18 21:00:00",2,43.066828,-89.387366
"431","2016-01-18 22:00:00",1,43.066828,-89.387366
"432","2016-01-18 23:00:00",2,43.066828,-89.387366
"433","2016-01-19 00:00:00",1,43.066828,-89.387366
"434","2016-01-19 01:00:00",0,43.066828,-89.387366
"435","2016-01-19 02:00:00",0,43.066828,-89.387366
"436","2016-01-19 03:00:00",0,43.066828,-89.387366
"437","2016-01-19 04:00:00",0,43.066828,-89.387366
"438","2016-01-19 05:00:00",2,43.066828,-89.387366
"439","2016-01-19 06:00:00",9,43.066828,-89.387366
"440","2016-01-19 07:00:00",31,43.066828,-89.387366
"441","2016-01-19 08:00:00",24,43.066828,-89.387366
"442","2016-01-19 09:00:00",18,43.066828,-89.387366
"443","2016-01-19 10:00:00",14,43.066828,-89.387366
"444","2016-01-19 11:00:00",11,43.066828,-89.387366
"445","2016-01-19 12:00:00",7,43.066828,-89.387366
"446","2016-01-19 13:00:00",3,43.066828,-89.387366
"447","2016-01-19 14:00:00",7,43.066828,-89.387366
"448","2016-01-19 15:00:00",12,43.066828,-89.387366
"449","2016-01-19 16:00:00",26,43.066828,-89.387366
"450","2016-01-19 17:00:00",34,43.066828,-89.387366
"451","2016-01-19 18:00:00",18,43.066828,-89.387366
"452","2016-01-19 19:00:00",19,43.066828,-89.387366
"453","2016-01-19 20:00:00",11,43.066828,-89.387366
"454","2016-01-19 21:00:00",3,43.066828,-89.387366
"455","2016-01-19 22:00:00",1,43.066828,-89.387366
"456","2016-01-19 23:00:00",4,43.066828,-89.387366
"457","2016-01-20 00:00:00",0,43.066828,-89.387366
"458","2016-01-20 01:00:00",0,43.066828,-89.387366
"459","2016-01-20 02:00:00",1,43.066828,-89.387366
"460","2016-01-20 03:00:00",0,43.066828,-89.387366
"461","2016-01-20 04:00:00",1,43.066828,-89.387366
"462","2016-01-20 05:00:00",6,43.066828,-89.387366
"463","2016-01-20 06:00:00",17,43.066828,-89.387366
"464","2016-01-20 07:00:00",46,43.066828,-89.387366
"465","2016-01-20 08:00:00",38,43.066828,-89.387366
"466","2016-01-20 09:00:00",19,43.066828,-89.387366
"467","2016-01-20 10:00:00",14,43.066828,-89.387366
"468","2016-01-20 11:00:00",11,43.066828,-89.387366
"469","2016-01-20 12:00:00",9,43.066828,-89.387366
"470","2016-01-20 13:00:00",14,43.066828,-89.387366
"471","2016-01-20 14:00:00",15,43.066828,-89.387366
"472","2016-01-20 15:00:00",20,43.066828,-89.387366
"473","2016-01-20 16:00:00",62,43.066828,-89.387366
"474","2016-01-20 17:00:00",50,43.066828,-89.387366
"475","2016-01-20 18:00:00",37,43.066828,-89.387366
"476","2016-01-20 19:00:00",27,43.066828,-89.387366
"477","2016-01-20 20:00:00",10,43.066828,-89.387366
"478","2016-01-20 21:00:00",6,43.066828,-89.387366
"479","2016-01-20 22:00:00",3,43.066828,-89.387366
"480","2016-01-20 23:00:00",5,43.066828,-89.387366
"481","2016-01-21 00:00:00",3,43.066828,-89.387366
